link,address,name
https://www.zomato.com/indore/cakesmiths-alley-vijay-nagar,"Shop 8, Scheme 78, Near Prestige College UG Campus, Vijay Nagar, Indore",Cakesmith's Alley
https://www.zomato.com/indore/anmol-family-restaurant-vijay-nagar,"105, Bhamori Near Anoop Talkies, Vijay Nagar, Indore",Anmol Family Restaurant
https://www.zomato.com/indore/petpooja-com-old-palasia,"126, Tilak Nagar, Near Post Office, Old Palasia, Indore",Petpooja.com
https://www.zomato.com/indore/cafe-palette-old-palasia,"136, Saket, Old Palasia, Indore",Cafe Palette
https://www.zomato.com/indore/rang-marathi-vijay-nagar,"G 21, Dhan Traden, Near Metro, Vijay Nagar, Indore",Rang Marathi
https://www.zomato.com/indore/nom-nom-chinese-1-vijay-nagar,"Shop 17, Shekhar Planet, Near Reliance Fresh, Vijay Nagar, Indore",Nom! Nom! Chinese
https://www.zomato.com/indore/khuranas-new-palasia,"Upper Ground 1, Diamond Trade Centre, Diamond Colony, New Palasia, Indore",Khurana's
https://www.zomato.com/indore/live-tawa-ice-cream-new-palasia,"UG-07, One Centre Mall, 56 Shop, New Palasia, Indore",Live Tawa Ice Cream
https://www.zomato.com/indore/wah-ji-wah-1-vijay-nagar,"12, Shekhar Planet, Near Reliance Fresh, Vijay Nagar, Indore",Wah Ji Wah
https://www.zomato.com/indore/shubham-chinese-point-mr-10-road,"Khushboo Avenue, Bapat Square, MR 10 Road, Indore",Shubham Chinese Point
https://www.zomato.com/indore/cakesmiths-alley-vijay-nagar,"Shop 8, Scheme 78, Near Prestige College UG Campus, Vijay Nagar, Indore",Cakesmith's Alley
https://www.zomato.com/indore/chai-sutta-bar-geeta-bhavan,"5A, Kailash Park, Geeta Bhavan, Indore",Chai Sutta Bar
https://www.zomato.com/indore/fit-n-hungry-khajrana,"1st Floor, F2 Suryansh Commercial Corner, In Front of Ados Pados Apartment, 19 Ashish Nagar, Ring Road, Bangali Square Indore, Khajrana, Indore",Fit N Hungry
https://www.zomato.com/indore/indori-nukkad-vijay-nagar,"Shop 1, F 1, Scheme 54, Rajat Jayanti Complex, Vijay Nagar, Indore",Indori Nukkad
https://www.zomato.com/indore/romba-south-vijay-nagar,"PU 13 -14, Ground Floor, Airen Heights, Opposite C21 Mall, Sector 54, Vijay Nagar, Indore",Romba South
https://www.zomato.com/indore/shreemaya-celebrity-vijay-nagar,"Shreemaya Celebrity, Shekhar Planet, Near BCM Heights, Bombay Hospital Road, Vijay Nagar, Indore",Shreemaya Celebrity
https://www.zomato.com/indore/neros-cafe-vijay-nagar,"FH 229, Ground Floor, Opposite Softvision College, Vijaynagar, Indore",Nero's Cafe
https://www.zomato.com/indore/the-arch-golden-gate-vijay-nagar,"Hotel Golden Gate, 5 AF, 1st Floor, Scheme 54, Vijay Nagar, Indore",The Arch - Golden Gate
https://www.zomato.com/indore/suresh-namkeen-and-sweets-1-yn-road,"Malwa Mill Square, Opposite Police Chowki, YN Road, Indore",Suresh Namkeen and Sweets
https://www.zomato.com/indore/potters-vijay-nagar,"23/7/8, Sheetal Nagar, Bombay Hospital Square, Behind Axis Bank, Vijay Nagar, Indore",Potters
https://www.zomato.com/indore/bhadaas-cafe-vijay-nagar,"27-A, Chandra Nagar, Barfanidham Road, MR-9, Main Road, Vijay Nagar, Indore",Bhadaas Cafe
https://www.zomato.com/indore/anand-bhojnalay-old-palasia,"LG-2, Near Saket Pan Corner, Amar Darshan Building, Old Palasia, Indore",Anand Bhojnalay
https://www.zomato.com/indore/wow-chicken-vijay-nagar,"CH -101, Scheme 74C, Opposite Synergy Hospital, Vijay Nagar, Indore",Wow! Chicken
https://www.zomato.com/indore/sanchi-sayaji-hotel-vijay-nagar,"H-1, Scheme 54, Vijay Nagar, Indore",Sanchi - Sayaji Hotel
https://www.zomato.com/indore/vrindavan-sweets-and-namkeen-khajrana,"Shop 15, Saehnai-2 Residency, Khajrana, Indore",Vrindavan Sweets And Namkeen
https://www.zomato.com/indore/funky-fry-kitchen-vijay-nagar,"A-3, Rajat Jayanti Complex, Vijay Nagar, Indore",Funky Fry Kitchen
https://www.zomato.com/indore/the-real-taste-of-india-vijay-nagar,"Shop 03, Plot 251, Anil Nagar, Vijay Nagar, Indore",The Real Taste of India
https://www.zomato.com/indore/mithi-mirchi-new-palasia,"8, Lower Ground, One Center, New Palasia, Indore",Mithi Mirchi
https://www.zomato.com/indore/sin-city-restro-vijay-nagar,"13, Gulab Bagh, Dewas Naka, Vijay Nagar, Indore",Sin City Restro
https://www.zomato.com/indore/on-the-way-restaurant-mr-10-road,"House 1, Ananda Colony, Malviya, Near Malviya Petrol Pump, VIndore, MR 10 Road, Indore",On The Way Restaurant
https://www.zomato.com/indore/momos-n-rolls-junction-vijay-nagar,"Shop A 3, Rajat Jayanti Complex, Near Pani Tanki, Vijay Nagar, Indore",Momos N Rolls Junction
https://www.zomato.com/indore/v-rajs-castle-1-vijay-nagar,"CH-119, Scheme Number 74, Opposite Synergy Hospital, Vijay Nagar, Indore",V.Raj's Castle
https://www.zomato.com/indore/saucy-side-khajrana,"Plot 19-B, Khijrabaad, Main Road, Opposite Dargah, Khajrana, Indore",Saucy side
https://www.zomato.com/indore/g9-dhaba-and-restaurant-mr-10-road,"House 106, Ganesh Dham, Shukliya Square, MR 10 Road, Indore",G9 Dhaba And Restaurant
https://www.zomato.com/indore/simran-da-dhaba-press-complex,"1, Nilgiri College, Opposite Dainik Bhaskar, Press Complex, Indore",Simran Da Dhaba
https://www.zomato.com/indore/lig-maggie-pasta-1-new-palasia,"Shop 1 Upper Ground, One Centre Mall, Near Shop 56, New Palasia, Indore",LIG Maggie & Pasta
https://www.zomato.com/indore/cafe-idiots-vijay-nagar,"3, Third Floor, Food Court, Malhar Mega Mall, Vijay Nagar, Indore",Cafe Idiots
https://www.zomato.com/indore/naturals-ice-cream-vijay-nagar,"18, Shivnery Plaza, Vijay Nagar, Indore",Naturals Ice Cream
https://www.zomato.com/indore/baked-inn-hig-lig,"29, Jagjivan Ram Nagar, Near MIG Police Station, HIG-LIG, Indore",Baked Inn
https://www.zomato.com/indore/tic-tac-toe-vijay-nagar,"Plot 64-65, Scheme 54, Floor 1, Girirag Grande, Vijay Nagar, Indore",Tic Tac Toe
https://www.zomato.com/indore/omg-lunch-buzzer-new-palasia,"29-31, Aashram Complex, Near 56 Dukan Street, New Palasia, Indore",OMG Lunch Buzzer
https://www.zomato.com/indore/bombay-bhel-vijay-nagar,"Malhar Mega Mall, 1, Ground Floor, AB Road, Vijay Nagar, Indore",Bombay Bhel
https://www.zomato.com/indore/the-chai-bar-new-palasia,"G 1, Chetak Vihar, 7 R S Bhandari Marg, Near 56 Shop, New Palasia, Indore",The Chai Bar
https://www.zomato.com/indore/indore-streat-vijay-nagar,"A-3, Rajat Jayanti Complex, Vijay Nagar, Indore",Indore Streat
https://www.zomato.com/indore/lotus-hut-south-tukoganj,"17, MG Road, South Tukoganj, Indore",Lotus Hut
https://www.zomato.com/indore/mud-oven-vijay-nagar,"Behind C 21 Mall, AB Road, Vijay Nagar, Indore",Mud Oven
https://www.zomato.com/indore/astonkar-hig-lig,"594/8, Near Atal Dwar, 8 Main Road, Shiv Mandir Corner, Nehru Nagar, HIG-LIG, Indore",Astonkar
https://www.zomato.com/indore/burger-point-1-vijay-nagar,"B 24, Rajat Jayanti Complex, Vijay Nagar, Indore",Burger Point
https://www.zomato.com/indore/chef-luckys-biryani-143-old-palasia,"85,Aditya Pratap Building, Shree Nagar Main, Near Anand Bazaar, Old Palasia, Indore",Chef Lucky's Biryani 143
https://www.zomato.com/indore/dinshaws-cream-studio-old-palasia,"G-7, The Mark Building, Old Palasia, Indore",Dinshaw's Cream Studio
https://www.zomato.com/indore/jucify-hig-lig,"13 C, Subhash Nagar, HIG-LIG",Jucify
https://www.zomato.com/indore/tea-post-2-vijay-nagar,"Metro Tower, Scheme 54 PU4, Vijay Nagar, Indore",Tea Post
https://www.zomato.com/indore/pandit-ji-mess-tiffin-vijay-nagar,"38, Bhagyashree Colony, Near HP Petrol Pump, Vijay Nagar, Indore",Pandit Ji Mess & Tiffin
https://www.zomato.com/indore/sri-sai-balaji-vijay-nagar,"672/A, Mahalaxmi Nagar, Near KIBS Hospital, Vijay Nagar, Indore",Sri Sai Balaji
https://www.zomato.com/indore/bocca-buona-3-vijay-nagar,"Hotel Golden Gate, 2 AF, Scheme 54, Vijay Nagar, Indore",Bocca Buona
https://www.zomato.com/indore/machaan-the-rooftop-1-vijay-nagar,"33,BF,Scheme 54.Opposite SICA School, Vijay Nagar, Indore",Machaan - The Rooftop
https://www.zomato.com/indore/cake-boutique-vijay-nagar,"A-5, Rajat Jatanthi Complex, Scheme 54, Vijay Nagar, Indore",Cake Boutique
https://www.zomato.com/indore/sai-sweets-everfresh-vijay-nagar,"AB Road, Mangliya Sanwer, Near Vijay Nagar, Indore",Sai Sweets Everfresh
https://www.zomato.com/indore/diners-park-vijay-nagar,"Talawali Chanda, Dewas Naka, A.B.Road, Vijay Nagar, Indore",Diners Park
https://www.zomato.com/indore/say-cheese-1-vijay-nagar,"A.B. Road, Talawali Chanda, Vijay Nagar, Indore",Say Cheese
https://www.zomato.com/indore/c-18-cafe-vijay-nagar,"18 A, Chandra Nagar, MR-9, Barfani Dham Road, Vijay Nagar, Indore",C-18 Cafe
https://www.zomato.com/indore/c-18-cafe-vijay-nagar,"18 A, Chandra Nagar, MR-9, Barfani Dham Road, Vijay Nagar, Indore",C-18 Cafe
https://www.zomato.com/indore/shreenath-fariyali-khichdi-jail-road,"43, Davi Ahiliya Bai, Jail Road, Indore",Shreenath Fariyali Khichdi
https://www.zomato.com/indore/go4meal-by-teashack-vijay-nagar,"Plot 37, Scheme 78, Part II, Vijay Nagar, Indore",Go4Meal by Teashack
https://www.zomato.com/indore/sigda-vijay-nagar,"EA 64, Scheme 94, Ringroad, Near Nipania Wineshop, Vijay Nagar, Indore",Sigda
https://www.zomato.com/indore/shrinath-chat-chopati-bhojnalaya-vijay-nagar,"Chandragupta Mourya Chouraha, Bhangadh Road, Main Road Touch, Vijay Nagar, Indore",Shrinath Chat Chopati & Bhojnalaya
https://www.zomato.com/indore/aashirwad-bhojanalaya-geeta-bhavan,"UG-1, Balaji Heights, Geeta Bhawan Chauraha, Near Alankar Point, Geeta Bhavan, Indore",Aashirwad Bhojanalaya
https://www.zomato.com/indore/perfect-bakery-vijay-nagar,"49 GH, Scheme 54, Vijay Nagar, Indore",Perfect Bakery
https://www.zomato.com/indore/four-seasons-1-south-tukoganj,"M.G Road, Opposite Treasure Island Mall, South Tukoganj, Indore",Four Seasons
https://www.zomato.com/indore/the-hungry-restaurant-mr-10-road,"Shop 2 & 3, Chandragupta Mourya Chowk, MR 10 Road, Indore",The Hungry Restaurant
https://www.zomato.com/indore/indore-cafe-1-vijay-nagar,"3, Shri Krishna Vihar Colony, Vijay Nagar, Indore",Indore Cafe
https://www.zomato.com/indore/cbz-vijay-nagar,"Scheme 54,Vijay Nagar, Indore",CBZ
https://www.zomato.com/indore/ambika-gurjar-vada-pav-new-palasia,"20, Rishi Market, Opposite Palasia Police Station, New Palasia, Indore",Ambika Gurjar Vada Pav
https://www.zomato.com/indore/destiny-kitchen-mr-10-road,"Old 197, New 55, Barfani Dham, MR 10 Road, Indore",Destiny Kitchen
https://www.zomato.com/indore/khandelwal-sweets-hig-lig,"139/12, Patnipura Square, HIG-LIG, Indore",Khandelwal Sweets
https://www.zomato.com/indore/hotel-aarna-yn-road,"30/3 RS, Bhandari Marg, Malwa Mill, Indore, YN Road, Indore",Hotel Aarna
https://www.zomato.com/indore/moonshine-cafe-new-palasia,"13/3, Recovery Hospital, Janjeerwala Square, New Palasia, Indore",Moonshine Cafe
https://www.zomato.com/indore/samay-sandwich-vijay-nagar,"PU 4, Near Medanta Hospital, Rasoma Square, Scheme 54, Vijay Nagar, Indore",Samay Sandwich
https://www.zomato.com/indore/desi-food-vijay-nagar,"EA 53, Scheme 94, Ring Road, Near Tummy Truck, Vijay Nagar, Indore",Desi Food
https://www.zomato.com/indore/bhopal-jn-vijay-nagar,"Infront Of NRK Business Park, Vijay Nagar, Indore",Bhopal Jn
https://www.zomato.com/indore/neelkanth-chines-club-vijay-nagar,"House 1, Ground Floor 1, Scheme 54, Behind Central Bank Of India, Vijaynagar, Indore",Neelkanth Chines Club
https://www.zomato.com/indore/zippy-feed-hig-lig,"Shop D 8, Radhika Kunj, LIG Link Road, Opposite Petrol Pump, HIG-LIG, Indore",Zippy Feed
https://www.zomato.com/indore/fruit-up-vijay-nagar,"BG 167, Scheme 74C, Near Synergy Hospital, Vijay Nagar, Indore",Fruit Up
https://www.zomato.com/indore/rolls-n-momos-club-vijay-nagar,"Shop A 3, Rajat Jayanti Complex, Vijay Nagar, Indore",Rolls N Momos Club
https://www.zomato.com/indore/hotel-nijam-khajrana,"189, Khijarabad Colony, Khajrana, Indore",Hotel Nijam
https://www.zomato.com/indore/chai-charcha-bar-vijay-nagar,"UG 03, Plot 35, Scheme 54, Opposite Shubham Jewellers, Vijay Nagar, Indore",Chai Charcha Bar
https://www.zomato.com/indore/the-regiment-vijay-nagar,"178 & 179, PU 4, Scheme 54, Vijay Nagar, Indore",The Regiment
https://www.zomato.com/indore/a-food-affair-vijay-nagar,"68, Ratanlok Colony, Scheme 53, Vijay Nagar, Indore",A Food Affair
https://www.zomato.com/indore/solitare-24-7-vijay-nagar,"14, Ground Floor, Scheme 54, Opposite Meghdoot Garden, Vijay Nagar, Indore",Solitare 24*7
https://www.zomato.com/indore/burger-buddy-vijay-nagar,"UG 10, Royal Platinum, Scheme 54, Near Bombay Hospital, Vijay Nagar, Indore",Burger Buddy
https://www.zomato.com/indore/subway-vijay-nagar,"Ground Floor, Malhar Mega Mall, Vijay Nagar, Indore",Subway
https://www.zomato.com/indore/rangla-punjab-the-dhaba-old-palasia,"Khajrana Road, Old Palasia, Indore",Rangla Punjab The Dhaba
https://www.zomato.com/indore/cafe-coffee-day-old-palasia,"10/2, C S NAIDU ARCADE, Old Palasia, Indore",Cafe Coffee Day
https://www.zomato.com/indore/indori-biryani-khajrana,"57, Swarnbagh Colony, Khajrana, Indore",Indori Biryani
https://www.zomato.com/indore/ambika-sweets-khajrana,"1, Bengali Colony, Kanadia Road, Near Shani Mandir, Khajrana, Indore",Ambika Sweets
https://www.zomato.com/indore/bombay-chicken-veg-non-veg-mr-10-road,"1 & 2, Chandra Nagar, MR 9 Road, Near MR 10 Road, Indore",Bombay Chicken Veg & Non Veg
https://www.zomato.com/indore/chatori-chachi-1-old-palasia,"Navneet Plaza, Old Palasia, Indore",Chatori Chachi
https://www.zomato.com/indore/mediterra-sayaji-hotel-vijay-nagar,"Sayaji Hotel, H-1, Scheme 54, Vijay Nagar, Indore",Mediterra - Sayaji Hotel
https://www.zomato.com/indore/the-chocolate-room-vijay-nagar,"Scheme 54, PU 4, Upper Ground 7, BCM Heights, Vijay Nagar, Indore",The Chocolate Room
https://www.zomato.com/indore/sams-momos-1-new-palasia,"Shop 35-36, 56 Shops, New Palasia, Indore",Sam's Momos
https://www.zomato.com/indore/sawariya-khichdi-vijay-nagar,"In front of SBI Bhamori Branch, Vijay Nagar, Indore",Sawariya Khichdi
https://www.zomato.com/indore/young-tarang-new-palasia,"Shop 46-47, 56 Shops, New Palasia, Indore",Young Tarang
https://www.zomato.com/indore/sizzling-treat-hotel-crown-palace-south-tukoganj,"Hotel Crown Palace, 2-A, Kanchan Bagh, Near Geeta Bhawan Square, South Tukoganj, Indore",Sizzling Treat - Hotel Crown Palace
https://www.zomato.com/indore/pushpak-restaurant-new-palasia,"56, Dukan Street, Opposite Silver Arcade, New Palasia, Indore",Pushpak Restaurant
https://www.zomato.com/indore/bottom-sip-bar-restaurant-vijay-nagar,"Near Orbit Mall, AB Road, Bhamori, Vijay Nagar, Indore",Bottom Sip Bar & Restaurant
https://www.zomato.com/indore/alav-new-palasia,"9/1, Anmol Sagar Darshan, New Palasia, Indore",Alav
https://www.zomato.com/indore/little-italy-vijay-nagar,"78/2nd, Brilliant Convention Centre, Near Lifecare Hospital, Vijay Nagar, Indore",Little Italy
https://www.zomato.com/indore/the-rjs-bakery-cake-shop-vijay-nagar,"49-GH, Scheme 54, Beside Mataji Ka Mandir, Opposite Meghdoot Garden, Vijay Nagar, Indore",The RJ's Bakery & Cake Shop
https://www.zomato.com/indore/komal-s-cake-shoppee-khajrana,"Plot 1, 94, Bhasha Villa, Behind Arihant, Indane Gas Agency, Indore, Khajrana, Indore",Komal 's Cake Shoppee
https://www.zomato.com/indore/taberna-the-cafe-bar-vijay-nagar,"Scheme 94C, 18A, 1st Floor, Velocity Multiplex, Ring Road, Vijay Nagar, Indore",Taberna - The Cafe Bar
https://www.zomato.com/teashack,"Plot 37, Scheme 78, Part II, Vijaynagar Indore",Tea Shack
https://www.zomato.com/indore/harmonys-restaurant-hotel-santoor-south-tukoganj,"158, Kanchan Bagh, South Tukoganj, Indore",Harmony's Restaurant - Hotel Santoor
https://www.zomato.com/indore/oakaz-cafe-and-restaurant-south-tukoganj,"164, Geeta Bhawan Square, 4th Floor, 301 Dil Pasand Building, Kanchan Bagh, South Tukoganj, Indore",Oakaz - Cafe and Restaurant
https://www.zomato.com/indore/panditji-pure-veg-restaurant-vijay-nagar,"LG-3, BCM Heights, Near Bombay Hospital, Vijay Nagar, Indore",Panditji - Pure Veg Restaurant
https://www.zomato.com/indore/white-house-old-palasia,"LG-8, Rafeal Tower, Old Palasia, Indore",White House
https://www.zomato.com/indore/devs-bakery-hig-lig,"9, LIG Corner, HIG Main Road, HIG-LIG, Indore",Dev's Bakery
https://www.zomato.com/indore/youth-adda-vijay-nagar,"Malhar Mega Mall, 3rd Floor, Vijay Nagar, Indore",Youth Adda
https://www.zomato.com/indore/pasha-miya-kebab-corner-old-palasia,"1, Ravi Nagar, Khajrana Road, Old Palasia, Indore",Pasha Miya Kebab Corner
https://www.zomato.com/indore/nafees-bakers-new-palasia,"Near 56 Dukaan, New Palasia, Indore",Nafees Bakers
https://www.zomato.com/indore/sheetal-restaurant-hig-lig,"70/12 Malwa Mill Road, Patni Pura Road, Nehru Nagar, HIG-LIG, Indore",Sheetal Restaurant
https://www.zomato.com/indore/hotel-shreemaya-residency-press-complex,"A.B. Road, Press Complex, Indore",Hotel Shreemaya Residency
https://www.zomato.com/indore/mister-shef-vijay-nagar,"84, PU 4, Behind C21 Mall, AB Road, Vijay Nagar, Indore",Mister Shef
https://www.zomato.com/g3-royal-omelette-food-truck,"Near Meghdoot Garden, Vijay Nagar, Indore",G3 Royal Omelette
https://www.zomato.com/indore/yo-china-new-palasia,"123, Sanvid Nagar, Kanadiya Main Road, New Palasia, Indore",Yo China
https://www.zomato.com/indore/mint-cafeteria-restaurant-vijay-nagar,"G 18, Princess Business Skypark, Opposite Orbit Mall, AB Road, Vijay Nagar, Indore",Mint Cafeteria & Restaurant
https://www.zomato.com/indore/simply-veg-vijay-nagar,"3rd Floor, C21 Mall, A B Road, Vijay Nagar, Indore",Simply Veg
https://www.zomato.com/indore/babluji-punjabi-foods-cafe-vijay-nagar,"Opposite Mangal City, Vijay Nagar, Indore",Babluji Punjabi Foods & Cafe
https://www.zomato.com/indore/tummy-full-khajrana,"3, Shree Ram Market, Kanadia Road, Vaibhav Nagar, Indore",Tummy Full
https://www.zomato.com/indore/sawariya-sandwich-khajrana,"282, Siddhi Vinayak Plaza, Goyal Nagar, Bengali Square, Khajrana, Indore.",Sawariya Sandwich
https://www.zomato.com/indore/spice-route-vijay-nagar,"Shop 15, PU 4, Shekhar Planet, Vijay Nagar, Indore",Spice Route
https://www.zomato.com/indore/black-mugs-cafe-geeta-bhavan,"9/3 C, Manorama Ganj, Geeta Bhavan, Indore",Black Mugs Cafe
https://www.zomato.com/indore/cool-down-vijay-nagar,"Opposite Soft Vision College, Scheme 54, Vijay Nagar, Indore",Cool Down
https://www.zomato.com/indore/bundelkhand-family-restaurant-2-vijay-nagar,"Near Apollo Hospital, Power House, Vijay Nagar, Indore",Bundelkhand Family Restaurant
https://www.zomato.com/indore/ab-tak-56-vijay-nagar,"LG-5, Metro Tower, Near Mangal City, A.B Road, Vijay Nagar, Indore",Ab Tak 56
https://www.zomato.com/indore/chinese-bite-1-vijay-nagar,"Malhar Mega Mall, 6, Third Floor, AB Road, Vijay Nagar, Indore",Chinese Bite
https://www.zomato.com/indore/food-point-vijay-nagar,"Sica School Road, Opposite Rajat Jayanti Complex, Vijay Nagar, Indore",Food Point
https://www.zomato.com/indore/bacteria-food-company-vijay-nagar,"Opposite Singapore Club House, Singapur Township, Vijay Nagar, Indore",Bacteria Food Company
https://www.zomato.com/indore/cake-me-up-hotel-wow-vijay-nagar,"Hotel Wow, Plot 106, PU 3, Rasoma Square, A.B. Road, Vijay Nagar, Indore",Cake Me Up - Hotel WOW
https://www.zomato.com/indore/chintu-momos-1-vijay-nagar,"44/5, Meghdoot Nagar, Vijay Nagar, Indore",Chintu Momos
https://www.zomato.com/indore/jai-maa-sharda-vijay-nagar,"694-A, Mahalaxmi Nagar, Near Bombay Hospital, Vijay Nagar, Indore",Jai Maa Sharda
https://www.zomato.com/book-a-bite,Delivery Only,Book-A-Bite
https://www.zomato.com/indore/bullet-bbq-vijay-nagar,"Scheme 54, Opposite Pind Balluchi Restaurant, Vijay Nagar, Indore",Bullet BBQ
https://www.zomato.com/indore/freshometer-3-vijay-nagar,"Vijay Nagar, Madhya Pradesh",Freshometer
https://www.zomato.com/indore/jay-mahakal-aloo-paratha-vijay-nagar,"Meghdoot Garden, Vijay Nagar, Indore",Jay Mahakal Aloo Paratha
https://www.zomato.com/indore/hot-point-the-royal-omlette-vijay-nagar,"Main Gate Entrance, Meghdoot Garden, Vijay Nagar, Indore",Hot Point (The Royal Omlette)
https://www.zomato.com/indore/harshita-indori-cafe-vijay-nagar,"717 B, Scheme 136, SICA School Road, Kabitkhedi Road, Vijay Nagar, Indore",Harshita Indori Cafe
https://www.zomato.com/indore/k2-the-food-treasury-vijay-nagar,"49 GH, Shri Krishna Doodh Wali Gali, Vijay Nagar, Indore",K2 The Food Treasury
https://www.zomato.com/indore/aesthetics-nutrition-vijay-nagar,"Plot 146, PU 4, Scheme 54, Vijay Nagar, Indore",Aesthetic's Nutrition
https://www.zomato.com/indore/apna-benjo-center-vijay-nagar,"Near Bombay Hospital Square, Vijay Nagar, Indore",Apna Benjo Center
https://www.zomato.com/indore/dosa-craft-vijay-nagar,"B 6, Rajat Jayanti Complex, Vijay Nagar, Indore",Dosa Craft
https://www.zomato.com/indore/vicky-punjabi-tadka-vijay-nagar,"28 Malviya Nagar, Behind C-21 Mall, Vijay Nagar, Indore",Vicky Punjabi Tadka
https://www.zomato.com/indore/jain-chinese-pav-bhaji-vijay-nagar,"Meghdoot Garden, Vijay Nagar, Indore",Jain Chinese & Pav Bhaji
https://www.zomato.com/indore/mr-fries-3-vijay-nagar,"Scheme No 74, Vijay Nagar, Opposite Life Care Hospital",Mr. Fries
https://www.zomato.com/indore/shree-balaji-juice-centre-vijay-nagar,"Meghdoot Garden, Vijay Nagar, Indore",Shree Balaji Juice Centre
https://www.zomato.com/indore/pfa-food-for-you-vijay-nagar,"Scheme 114, Part 1, Vijay Nagar, Indore",PFA Food For You
https://www.zomato.com/indore/nation-nutrition-khajrana,"Service Road, Khajrana, Indore",Nation Nutrition
https://www.zomato.com/indore/shree-balaji-mess-vijay-nagar,"34- Bhagyashri Colony, Behind Mangal City Mall, Vijay Nagar, Indore",Shree Balaji Mess
https://www.zomato.com/indore/anantanand-alpahar-gruh-2-jail-road,"29/3, Devi Ahilya Marg, Jail Road, Indore",Anantanand Alpahar Gruh
https://www.zomato.com/indore/ambika-shahi-bhel-vijay-nagar,"Meghdoot Garden Main Gate Entrance, Vijay Nagar, Indore",Ambika Shahi Bhel
https://www.zomato.com/indore/famous-lucky-paratha-point-vijay-nagar,"Meghdoot Garden, Vijay Nagar, Indore",Famous Lucky Paratha Point
https://www.zomato.com/indore/kanha-bhog-vijay-nagar,"Plot 48, Scheme 78, Part 2, Vijay Nagar, Indore",Kanha Bhog
https://www.zomato.com/indore/edk-effotel-delivery-kitchen-vijay-nagar,"Hotel Effotel, Plot 10C/CA, Scheme 94, Vijay Nagar, Indore",EDK- Effotel Delivery Kitchen
https://www.zomato.com/indore/taste-of-town-vijay-nagar,"Plot 97, Scheme 78, Part 2, Vijay Nagar, Indore",Taste Of Town
https://www.zomato.com/indore/aalishan-kitchen-vijay-nagar,"A/B-128, Scheme Number 54, Vijay Nagar, Indore",Aalishan Kitchen
https://www.zomato.com/indore/the-vitos-pasta-vijay-nagar,"B. 178, Bulandsahar, Scheme 113, Vijay Nagar, Indore",The Vito's Pasta
https://www.zomato.com/indore/the-story-kitchen-vijay-nagar,"DX 11, Sector C, Scheme 71, Vijay Nagar, Indore",The Story Kitchen
https://www.zomato.com/indore/the-story-kitchen-vijay-nagar,"DX 11, Sector C, Scheme 71, Vijay Nagar, Indore",The Story Kitchen
https://www.zomato.com/indore/shraddha-chinese-point-1-hig-lig,"Pardesipura Square, Shivdham Mandir Gate, HIG-LIG, Indore",Shraddha Chinese Point
https://www.zomato.com/indore/jp-bakery-and-dairy-products-vijay-nagar,"Shop 5, Amar Angan, Near Shanti Niketan, Basant Vihar, Vijay Nagar, Indore",JP Bakery And Dairy Products
https://www.zomato.com/indore/amul-shoppie-jail-road,"82/1, Snehlaata Ganj, Near Nanamaharaj, Jail Road, Indore",Amul Shoppie
https://www.zomato.com/indore/naanis-kitchen-old-palasia,"12, Ravi Nagar, Near Anand Bazar, Old Palasia, Indore",Naani's Kitchen
https://www.zomato.com/indore/the-happiness-corner-south-tukoganj,"B3, Rao Raja Park, Behind Appolo Tower, Tukoganj, Indore, South Tukoganj, Indore",The Happiness Corner
https://www.zomato.com/indore/desi-meal-vijay-nagar,"28- A, Chandra Nagar, Near Sydicate Bank, Vijay nagar indore",Desi Meal
https://www.zomato.com/indore/alka-food-point-vijay-nagar,"985-986, Veena Nagar, Near Decent School, Gouri Nagar, Vijay Nagar, Indore",Alka Food Point
https://www.zomato.com/indore/new-seating-zone-restaurant-vijay-nagar,"Behind Bhandari Hospital, Vijay Nagar, Indore",New Seating Zone Restaurant
https://www.zomato.com/indore/mousa-family-restaurant-airport-road,"4, Kalani Nagar, Airport Road, Indore",Mousa Family Restaurant
https://www.zomato.com/indore/the-square-meal-press-complex,"Hotel Ginger, Above Shoppers Stop, LIG square, Press Complex, Indore",The Square Meal
https://www.zomato.com/indore/duggus-treat-hig-lig,"1180/11, Bajrang Nagar Square, Nanda Nagar, HIG-LIG, Indore",Duggu's Treat
https://www.zomato.com/indore/fire-kraft-cafe-and-sweets-hig-lig,"664, LIG Link Road-1, Radhika Kunj, HIG-LIG, Indore",Fire Kraft Cafe And Sweets
https://www.zomato.com/indore/the-secret-well-cafe-bhawar-kuan,"288/1, Choudhary Bhawan, Near Maharaja Ranjeet Singh College, khandwa Road, Bhawar Kuan, Indore",The Secret Well Cafe
https://www.zomato.com/indore/food-zone-1-hig-lig,"13/7, Pardeshipura, HIG-LIG, Indore",Food Zone
https://www.zomato.com/indore/the-evening-foods-sudama-nagar,Delivery Only,The Evening Foods
https://www.zomato.com/indore/shri-laddu-maharaj-3-by-pass-road-north,"976-A, Omex City-1, By Pass Road (North), Indore",Shri Laddu Maharaj
https://www.zomato.com/indore/hatims-kitchen-1-rajendra-nagar,"4, Shiv Square, AB Road, Near Gadbadi Pulia, Indore, Rajendra Nagar, Indore",Hatim's Kitchen
https://www.zomato.com/indore/gaurang-food-service-hig-lig,"Shopping Complex 1, Near Astha Talkies, HIG, New Dewas Road, Indore, HIG-LIG, Indore",Gaurang Food Service
